UNITID,EN2010,EN2011
131113,13444,3785
131113,7801,1037
131113,5643,762
131159,14164,275
131159,7705,12440
131159,6459,11995
131283,7288,445
131283,3621,92
131283,3667,92
131308,939,1727
131308,701,1222
131308,238,505
131399,11902,29887
131399,11457,11503
131399,445,18384
131405,101,20320
131405,101,9695
131450,1522,10625
131450,1105,11115
131450,417,7496
131469,29976,3619
131469,11896,2633
131469,18080,2633
131496,19679,3492
131496,9410,2579
131496,10269,913
131520,11037,46
131520,7405,46
131520,3632,2771
131566,127,1860
131566,127,911
131742,1982,763
131742,1982,763
131803,3768,1574
131803,2811,1574
131803,957,3990
131830,32,3990
131830,32,3318
131876,2588,3318
131876,1713,768
131876,875,740
131973,781,28
131973,781,11200
132268,1596,5930
132268,1596,5270
132338,4329,53
132338,4329,53
132374,1726,3822
132374,1726,3785
132408,758,37
132408,758,2589
132471,9539,1937
132471,5154,652
132471,4385,190
132523,52,190
132523,52,296
132602,3831,296
132602,3791,25283
132602,40,25283
132657,2582,60085
132657,1981,60085
132657,601,798
132666,265,798
132666,265,1373
132675,346,457
132675,346,916
132693,24933,12325
132693,24933,12325
132709,56337,376
132709,56337,376
132806,738,66273
132806,738,55378
132842,1334,10895
132842,479,491
132842,855,491
132851,11716,2963
132851,11716,2963
132879,307,628
132879,307,611
132903,63153,17
132903,52523,1035
132903,10630,1035
132976,607,25231
132976,607,25231
133021,3078,1744
133021,3078,1632
133085,617,112
133085,606,2800
133085,11,2800
133155,816,24097
133155,816,24097
133386,24277,903
133386,24277,903
133465,1426,5639
133465,1353,4956
133465,73,683
133492,2858,14702
133492,2858,12461
133508,22708,2241
133508,22708,36164
133526,943,29230
133526,943,6934
133553,5489,49670
133553,4888,49670
133553,601,2962
133650,13642,2962
133650,11307,497
133650,2335,497
133669,35521,655
133669,28634,655
133669,6887,634
133702,47474,634
133702,47474,607
133711,2941,607
133711,2941,3527
133809,499,3459
133809,499,68
133845,980,14649
133845,980,9641
133854,688,5008
133854,688,87
133863,750,87
133863,750,56288
133872,3574,44972
133872,3509,11316
133872,65,2183
133881,14041,2183
133881,9347,2273
133881,4694,2201
133942,104,72
133942,104,9445
133951,51792,9445
133951,41138,270
133951,10654,270
133960,2512,3398
133960,2512,3192
133979,2287,206
133979,2189,45876
133979,98,35191
133997,8814,10685
133997,8814,3616
134024,201,3616
134024,201,331
134079,2927,331
134079,2743,58082
134079,184,36637
134097,45160,21445
134097,34215,2820
134097,10945,2269
134112,2761,551
134112,2761,42
134121,316,42
134121,316,23871
134130,58626,20529
134130,37656,3342
134130,20970,1218
134149,3403,1218
134149,2939,1471
134149,464,1471
134228,42,10716
134228,42,10716
134237,15844,157
134237,13022,157
134237,2822,40213
134291,1301,40213
134291,1301,120
134307,1245,120
134307,1245,374
134343,10909,374
134343,10909,351
134422,117,351
134422,117,26197
134495,39339,26197
134495,39339,1956
134510,121,1949
134510,121,7
134529,228,440
134529,228,440
134574,231,5659
134574,231,5535
134608,26433,124
134608,26433,2217
134680,2242,2217
134680,2223,1456
134680,19,1456
134714,492,5627
134714,492,4941
134811,5358,686
134811,5229,1022
134811,129,1022
134875,1485,30432
134875,1485,29495
134909,1498,937
134909,1498,1444
134945,4888,1444
134945,4350,645
134945,538,645
135063,1055,4575
135063,1055,4575
135081,29222,1148
135081,28504,1148
135081,718,6736
135124,1578,6736
135124,1578,1354
135142,649,1354
135142,649,1838
135160,4586,1838
135160,4586,1654
135179,864,1654
135179,864,349
135188,6585,349
135188,6585,1628
135267,1333,559
135267,1333,1069
135276,1895,17404
135276,1895,17404
135294,1743,1807
135294,1743,1807
135337,391,1058
135337,391,1058
135364,1424,1050
135364,484,1050
135364,940,835
135391,18306,835
135391,18306,427
135407,2029,278
135407,2029,149
135416,1163,2161
135416,1163,2161
135434,1086,99232
135434,1086,99232
135522,778,17797
135522,778,11674
135610,423,6123
135610,281,2483
135610,142,2483
135647,2166,1310
135647,2166,1310
135717,95166,406
135717,95166,406
135726,17708,1669
135726,11688,1669
135726,6020,1514
135735,3097,1514
135735,3097,218
135771,1282,218
135771,1282,4194
135939,572,4194
135939,572,615
135957,2293,615
135957,2293,306
136011,2208,306
136011,2208,1924
136048,201,1924
136048,201,18950
136066,4207,16539
136066,4207,2411
136075,475,782
136075,475,741
136109,248,41
136109,248,39245
136145,1745,7777
136145,1745,31468
136172,19581,11803
136172,17128,11803
136172,2453,113
136206,820,113
136206,820,2191
136215,37197,2104
136215,7235,87
136215,29962,1103
136233,11530,1103
136233,11530,4040
136251,111,3111
136251,111,929
136288,3088,43530
136288,2978,43530
136288,110,15065
136303,1269,15065
136303,1269,17485
136330,3599,17485
136330,2673,1948
136330,926,1948
136358,42439,15150
136358,42439,15150
136400,14065,390
136400,14065,390
136473,17132,95
136473,17132,95
136491,2053,1997
136491,2053,1997
136516,14196,2210
136516,14196,2210
136659,379,940
136659,379,940
136701,79,1383
136701,79,1383
136738,1989,79
136738,1989,79
136747,2389,1587
136747,2389,1587
136765,1001,3634
136765,1001,2794
136774,1335,840
136774,1335,1155
136783,92,1155
136783,92,26033
136826,1981,21608
136826,1981,4425
136950,3711,43534
136950,2830,43534
136950,881,1930
137023,1298,1930
137023,1298,21793
137032,22295,21793
137032,18667,1321
137032,3628,1321
137078,40856,2498
137078,40856,213
137087,2110,2285
137087,2110,26884
137096,21030,26884
137096,21030,3337
137120,1110,3337
137120,1110,69
137148,2691,51
137148,149,18
137148,2542,9676
137209,24665,9676
137209,24665,4351
137245,2978,4351
137245,2978,47862
137272,78,35840
137272,62,12022
137272,16,5000
137281,9211,3189
137281,9211,1811
137315,4328,329
137315,4328,329
137351,47737,4086
137351,35498,2237
137351,12239,1849
137476,4427,3144
137476,2661,2796
137476,1766,348
137537,394,475
137537,394,475
137546,4136,237
137546,2231,237
137546,1905,21176
137564,3322,21176
137564,2919,57
137564,403,43
137591,467,14
137591,467,2600
137713,273,2544
137713,273,56
137759,20708,1342
137759,20708,1305
137777,55,37
137777,33,7412
137777,22,6408
137801,3408,1004
137801,3359,380
137801,49,380
137810,2037,901
137810,1994,901
137810,43,1436
137847,7188,1436
137847,6163,252
137847,1025,246
137856,430,6
137856,430,235
137865,784,235
137865,784,153
137892,1428,153
137892,1428,59259
137953,295,59259
137953,272,1378
137953,23,1179
137962,231,199
137962,231,943
138132,138,943
138132,138,864
138187,55545,774
138187,55545,90
138275,1288,8878
138275,1128,8878
138275,160,14670
138284,1393,11771
138284,1393,2899
138293,865,1141
138293,778,1141
138293,87,1822
138309,7307,1822
138309,7307,909
138354,14100,909
138354,11433,648
138354,2667,648
138372,1423,3989
138372,1423,3989
138479,2048,5317
138479,2048,5317
138488,1025,1021
138488,1025,996
138497,553,25
138497,553,517
138558,4102,517
138558,4102,36
138594,3317,36
138594,3317,7029
138600,978,7029
138600,932,8506
138600,46,8506
138655,413,5348
138655,413,4723
138664,73,625
138664,73,387
138682,6442,387
138682,6442,9297
138691,8402,8250
138691,8402,1047
138716,5190,5830
138716,4587,5830
138716,603,1270
138761,388,1270
138761,388,8239
138789,8930,8239
138789,7382,1352
138789,1548,1352
138813,5677,4661
138813,5677,4661
138822,1524,631
138822,1524,631
138840,7966,474
138840,7966,474
138868,1121,4301
138868,1121,3561
138901,4021,740
138901,4021,7624
138929,558,7624
138929,558,8460
138938,373,7032
138938,373,1428
138947,4293,5427
138947,3533,5427
138947,760,1197
138956,7679,1197
138956,7679,123
138983,8810,123
138983,7119,2220
138983,1691,2002
139010,5223,218
139010,5223,845
139074,1846,640
139074,1846,205
139092,145,3480
139092,145,2230
139144,2068,1250
139144,1839,1156
139144,229,1156
139153,1011,371
139153,792,371
139153,219,4560
139199,3507,4560
139199,2299,12507
139199,1208,12507
139205,1485,285
139205,1485,285
139214,370,8693
139214,370,8365
139250,4255,328
139250,4255,397
139278,11884,397
139278,11884,6889
139287,309,6889
139287,309,10321
139311,8599,8693
139311,8345,1628
139311,254,10411
139348,421,10411
139348,421,1356
139357,6787,1293
139357,6787,63
139366,10252,7328
139366,8606,7328
139366,1646,309
139384,9794,309
139384,9794,7245
139393,1523,7245
139393,1460,2504
139393,63,1644
139463,7154,860
139463,7154,4067
139506,326,4067
139506,326,855
139533,10049,855
139533,7426,14751
139533,2623,7735
139579,27873,7016
139579,25245,7269
139579,2628,7269
139621,3716,4351
139621,3716,4048
139630,786,303
139630,786,109
139658,14164,109
139658,7412,23017
139658,6752,15175
139700,7135,7842
139700,7135,3832
139719,4241,3422
139719,4010,410
139719,231,11565
139746,84,11565
139746,84,7723
139755,22395,6295
139755,14790,1428
139755,7605,2227
139764,3677,2227
139764,3201,23026
139764,476,19599
139773,11438,3427
139773,11438,37712
139861,7768,27824
139861,6314,9888
139861,1454,38822
139904,1886,28891
139904,1886,9931
139931,22306,6430
139931,18900,6430
139931,3406,9892
139940,36939,9892
139940,26931,320
139940,10008,320
139959,39168,775
139959,29082,775
139959,10086,11010
139968,5798,11010
139968,5798,7666
139986,10161,7666
139986,10161,470
139995,257,470
139995,257,28407
140003,777,25834
140003,777,2573
140012,10683,1129
140012,10683,898
140076,2973,231
140076,2973,6921
140085,7180,6921
140085,7180,2874
140146,461,1050
140146,461,1824
140164,27463,12199
140164,24557,12199
140164,2906,8442
140234,1222,8442
140234,955,20402
140234,267,20402
140243,6850,941
140243,6850,941
140252,2708,2646
140252,793,560
140252,1915,2086
140304,11648,9530
140304,11648,5119
140322,8897,4411
140322,8897,4563
140331,19581,4563
140331,19581,2721
140340,959,2721
140340,959,329
140401,2720,329
140401,625,4164
140401,2095,4164
140447,9366,6914
140447,5169,6222
140447,4197,692
140483,4696,4296
140483,4696,4296
140553,2840,1330
140553,2840,1248
140562,330,82
140562,330,1064
140599,4088,1064
140599,4088,3113
140669,6680,1345
140669,5831,1768
140669,849,144
140678,4444,144
140678,4444,1466
140696,1296,1347
140696,1202,119
140696,94,9750
140711,102,9750
140711,102,11379
140720,1148,9027
140720,1148,2352
140818,3205,4700
140818,1385,4548
140818,1820,152
140827,158,1975
140827,158,1940
140872,2624,35
140872,2480,2867
140872,144,2867
140942,9637,4407
140942,9637,4407
140951,10945,371
140951,8752,371
140951,2193,2228
140960,4412,2228
140960,4250,6678
140960,162,5699
140988,1463,979
140988,1463,2671
140997,2629,2671
140997,2629,1383
141006,4302,1101
141006,4302,282
141015,368,837
141015,368,837
141060,2279,848
141060,2279,848
141097,6299,9008
141097,5388,9008
141097,911,15095
141158,2737,12295
141158,2737,2800
141167,1285,1740
141167,1049,1740
141167,236,814
141185,880,732
141185,880,82
141237,578,13314
141237,578,11189
141255,9148,2125
141255,9148,862
141264,14481,862
141264,11621,3128
141264,2860,3128
141307,1709,3815
141307,1709,2776
141325,840,1039
141325,733,4788
141325,107,4114
141334,13713,674
141334,11133,23854
141334,2580,16468
141361,764,7386
141361,764,168
141468,2559,168
141468,2559,10331
141486,3818,8697
141486,2791,1634
141486,1027,6519
141565,4847,6519
141565,4197,13304
141565,650,13304
141574,24967,1787
141574,17046,1787
141574,7921,10697
141608,155,10697
141608,155,5773
141644,10184,5773
141644,8655,288
141644,1529,288
141680,6607,55
141680,6607,55
141796,13292,244
141796,13292,244
141802,1758,1811
141802,1758,1811
141811,10502,3705
141811,10502,3705
141839,5649,1083
141839,5649,1083
141848,238,202
141848,238,202
141936,50,29520
141936,50,22520
141945,246,7000
141945,246,1420
141981,1652,1420
141981,1652,18620
141990,3355,15414
141990,3355,3206
142054,1308,15087
142054,1308,10962
142090,187,4125
142090,187,1074
142115,27462,1048
142115,21336,26
142115,6126,5816
142179,1607,5816
142179,1607,913
142276,19929,913
142276,16333,70
142276,3596,70
142285,16537,35
142285,11298,35
142285,5239,8675
142294,1067,8675
142294,1048,2561
142294,19,1599
142328,5336,962
142328,5336,113
142337,1050,113
142337,1050,24584
142407,72,24584
142407,72,13727
142416,43,13727
142416,43,988
142443,7611,988
142443,7611,44
142461,2386,44
142461,1578,74
142461,808,74
142489,116,511
142489,116,511
142522,21026,3599
142522,21026,2799
142559,13183,800
142559,13183,698
142832,729,698
142832,729,2692
142869,62,2692
142869,62,8004
142878,37,2956
142878,37,5048
142887,448,80
142887,448,80
143048,3314,24685
143048,2562,24685
143048,752,82
143075,622,82
143075,622,13098
143084,2474,13098
143084,2474,624
143118,8925,624
143118,2743,289
143118,6182,265
143181,72,24
143181,72,20
143215,26077,20
143215,26077,6206
143233,69,5273
143233,69,933
143279,13397,547
143279,13397,547
143288,625,201
143288,625,201
143297,234,91
143297,224,91
143297,10,80
143303,20,80
143303,20,140
143358,6240,140
143358,5285,109
143358,955,109
143376,259,142
143376,259,142
143464,197,201
143464,197,201
143473,90,166
143473,90,166
143482,140,4843
143482,140,4843
143491,185,541
143491,185,541
143516,129,69
143516,129,69
143534,164,2239
143534,164,2239
143543,204,3425
143543,204,3425
143552,192,8981
143552,192,6768
143613,4757,2213
143613,4757,248
143659,533,248
143659,533,17645
143695,61,5402
143695,61,12243
143853,2215,10320
143853,2215,10320
143978,3062,13065
143978,3062,13065
144005,8927,7791
144005,6521,7791
144005,2406,20587
144014,242,20587
144014,242,14819
144050,15965,14819
144050,5218,16512
144050,10747,16512
144157,12224,19590
144157,12224,19590
144166,14653,13173
144166,14653,12566
144175,8360,607
144175,8360,6513
144184,21558,1463
144184,21558,5050
144193,15773,1860
144193,15773,1860
144209,15672,1811
144209,15672,1811
144218,19938,9418
144218,19938,9418
144281,13377,94
144281,12773,94
144281,604,54
144351,6352,54
144351,1348,29862
144351,5004,18654
144467,1677,11208
144467,1677,44709
144485,1869,44418
144485,1869,291
144564,9230,196
144564,9230,196
144573,83,48128
144573,83,48128
144616,45,1223
144616,45,1223
144740,29326,13376
144740,19055,10976
144740,10271,2400
144759,53338,19357
144759,40749,19357
144759,12589,3758
144795,279,3444
144795,279,314
144865,50336,832
144865,50336,832
144883,1449,256
144883,1449,256
144892,12426,497
144892,10265,497
144892,2161,428
144944,19162,428
144944,19162,71
144962,3634,71
144962,3336,7440
144962,298,3894
144971,843,3546
144971,843,81
145099,208,81
145099,208,2027
145239,595,1594
145239,595,433
145275,418,410
145275,418,410
145309,67,136
145309,67,136
145336,7649,159
145336,3721,159
145336,3928,1390
145354,76,1253
145354,76,137
145372,2027,560
145372,1568,550
145372,459,10
145406,469,3972
145406,469,3972
145424,172,1939
145424,172,1939
145433,185,31221
145433,185,18583
145460,1563,12638
145460,1557,10152
145460,6,4828
145497,498,5324
145497,482,640
145497,16,640
145521,3702,47146
