UNITID,F1A13_10,F1A18_10,F1B25_10,F1A13_11,F1A18_11,F1B25_11
442657,,,,,,
442684,,,,,,
442718,,,,,,
442727,,,,,,
442736,,,,,,
442745,,,,,,
442781,,,,,,
442790,,,,,,
442806,,,,,,
442815,,,,,,
442824,,,,,,
442833,,,50999091,,,
442842,,,,,,
442851,,,,,,
442879,,,,,,
442888,,,,,,
442897,,,,,,
442930,,,,,,
442949,,,,,,
442958,,,,,,
442967,,,,,,
442976,,,,,,
442985,,,,,,
443021,,,,,,
443030,,,,,,
443049,,,,,,
443058,,,,,,
443076,,,,,,
443100,,,,,,
443128,,,,,,
443137,,,,,,
443146,,,,,,
443173,,,,,,
443207,,,,,,
443216,,,,,,
443225,,,,,,
443234,,,,,,
443252,,,,,,
443261,,,,,,
443270,,,,,,
443289,,,,,,
443298,,,,,,
443304,,,,,,
443322,,,,,,
443331,,,,,,
443340,,,,,,
443359,,,,,,
443368,10868494,38038713,3761514,13024575,43429524,10395864
443377,,,,,,
443410,,,,,,
443429,,,,,,
443438,,,,,,
443456,,,,,,
443465,,,,,,
443474,,,,,,
443483,,,,,,
443492,10032248,20730143,26072242,10860753,19926367,27919874
443517,,,,,,
443526,,,,,,
443535,,,,,,
443544,,,,,,
443553,,,,,,
443562,,,,,,
443571,,,,,,
443605,,,,,,
443623,,,,,,
443632,,,,,,
443641,,,,,,
443650,,,,,,
443669,,,,,,
443678,,,,,,
443687,,,,,,
443696,,,,,,
443702,,,,,,
443711,77341569,26981297,38696627,23524768,14462739,65579064
443739,,,,,,
443748,,,,,,
443766,,,,,,
443784,,,,,,
443827,,,,,,
443836,,,,,,
443845,,,,,,
443854,,,,,,
443881,,,,,,
443890,,,,,,
443906,,,,,,
443924,,,,,,
443942,,,,,,
443951,,,,,,
443979,,,,,,
443988,,,,,,
443997,,,,,,
444015,,,,,,
444024,,,,,,
444033,,,,,,
444042,,,,,,
444051,,,,,,
444060,,,,,,
444079,,,,,,
444088,,,,,,
444103,,,,,,
444121,,,,,,
444130,,,,,,
444158,,,,,,
444167,,,,,,
444176,,,,,,
444194,,,,,,
444200,,,,,,
444219,,,40358349,,,42943340
444228,,,,,,
444237,,,,,,
444255,,,,,,
444264,,,,,,
444282,,,,,,
444291,,,,,,
444307,,,,,,
444316,,,,,,
444325,,,,,,
444334,,,,,,
444343,,,,,,
444352,,,,,,
444361,,,,,,
444370,,,,,,
444389,,,,,,
444398,,,,,,
444404,,,,,,
444413,,,,,,
444422,,,,,,
444440,,,,,,
444459,,,105900,,,109300
444468,,,,,,
444477,,,,,,
444486,,,,,,
444510,,,,,,
444529,,,,,,
444547,,,,,,
444556,,,,,,
444565,,,,,,
444574,,,,,,
444583,,,,,,
444592,,,,,,
444608,,,,,,
444626,,,,,,
444635,,,,,,
444644,,,,,,
444653,,,,,,
444662,,,,,,
444671,,,,,,
444680,,,,,,
444699,,,,,,
444705,,,,,,
444714,,,,,,
444723,,,,,,
444732,,,,,,
444750,,,,,,
444769,,,,,,
444778,,,,,,
444787,,,,,,
444796,,,,,,
444811,,,,,,
444857,,,,,,
444866,,,,,,
444893,,,,,,
444909,,,,,,
444927,,,,,,
444936,,,,,,
444945,,,,,,
444954,5176170,15901522,26244415,5926090,15865275,19690674
444972,,,,,,
444990,,,,,,
445009,,,,,,
445018,2964632,641896,12222667,3688639,817515,15743697
445027,,,,,,
445072,,,,,,
445081,,,,,,
445090,,,,,,
445115,,,,,,
445124,,,,,,
445133,,,,,,
445142,,,,,,
445188,,,152201525,,,215619084
445197,,,,,,
445203,,,,,,
445212,,,,,,
445221,,,,,,
445230,,,,,,
445249,,,,,,
445258,,,,,,
445267,,,,,,
445276,,,,,,
445300,,,,,,
445319,,,,,,
445328,,,,,,
445337,,,,,,
445346,,,,,,
445355,,,,,,
445364,,,,,,
445373,,,,,,
445382,,,,,,
445391,,,,,,
445407,,,,,,
445416,,,,,,
445434,,,,,,
445452,,,,,,
445461,,,,,,
445470,,,,,,
445489,,,,,,
445498,,,,,,
445504,,,,,,
445531,,,,,,
445540,,,,,,
445559,,,,,,
445577,,,,,,
445601,,,,,,
445610,,,,,,
445629,,,,,,
445638,,,,,,
445647,,,,,,
445656,,,,,,
445665,,,,,,
445674,3299439,3410259,9356970,3292496,3600641,9637798
445683,,,,,,
445692,,,,,,
445708,,,,,,
445717,,,,,,
445726,,,,,,
445735,,,,,,
445744,,,,,,
445753,,,,,,
445762,,,,,,
445771,,,,,,
445780,,,,,,
445799,,,,,,
445814,,,,,,
445832,,,,,,
445841,,,,,,
445850,,,,,,
445869,,,,,,
445896,,,,,,
445911,,,,,,
445920,,,,,,
445939,,,,,,
445948,,,,,,
445957,,,,,,
445984,,,,,,
445993,,,,,,
446002,,,,,,
446039,,,,,,
446048,,,,,,
446057,,,,,,
446075,,,,,,
446084,,,,,,
446093,,,,,,
446109,,,,,,
446118,,,,,,
446127,,,,,,
446136,,,,,,
446145,,,,,,
446154,,,,,,
446163,,,,,,
446190,,,,,,
446206,,,212048,,,216000
446215,,,,,,
446224,,,,,,
446233,,,,,,
446242,,,,,,
446251,,,,,,
446260,,,,,,
446288,,,,,,
446297,,,,,,
446303,,,,,,
446312,,,,,,
446321,,,,,,
446349,,,218211,,,204782
446358,,,,,,
446385,,,,,,
446394,,,,,,
446400,,,,,,
446419,,,650194,,,602256
446428,,,,,,
446437,,,,,,
446446,,,,,,
446455,,,,,,
446464,,,,,,
446491,,,,,,
446507,,,,,,
446516,,,,,,
446525,,,,,,
446534,,,,,,
446543,,,,,,
446552,,,,,,
446561,,,,,,
446570,,,,,,
446589,,,,,,
446598,,,,,,
446604,,,,,,
446613,,,,,,
446640,,,,,,
446668,,,,,,
446677,,,,,,
446701,,,,,,
446710,,,,,,
446729,,,,,,
446738,,,,,,
446747,,,,,,
446756,,,,,,
446765,,,,,,
446774,3259751,9339838,12615838,3692156,12895763,16722450
446783,,,,,,
446792,,,,,,
446808,,,,,,
446817,,,,,,
446835,,,,,,
446844,,,,,,
446853,,,,,,
446880,,,,,,
446899,,,,,,
446905,,,,,,
446914,,,,,,
446923,,,,,,
446932,,,,,,
446978,10885581,400075,5492551,14958836,1206060,4887702
446996,,,,,,
447014,,,,,,
447023,,,,,,
447050,,,,,,
447069,,,,,,
447102,,,,,,
447120,,,,,,
447148,,,,,,
447157,,,,,,
447166,,,,,,
447175,,,,,,
447209,,,,,,
447218,,,,,,
447227,,,,,,
447236,,,,,,
447245,,,,,,
447254,,,,,,
447263,,,,,,
447272,,,,,,
447290,,,,,,
447315,,,,,,
447324,,,,,,
447333,,,,,,
447342,,,,,,
447351,,,,,,
447360,,,,,,
447379,,,,,,
447388,,,,,,
447397,,,,,,
447403,,,,,,
447421,,,,,,
447430,,,,,,
447449,,,,,,
447458,,,,,,
447467,,,,,,
447476,,,,,,
447485,,,,,,
447494,,,,,,
447519,,,,,,
447528,,,,,,
447582,4416762,11499332,18713823,4854439,14039889,23390489
447591,,,,,,
447625,,,,,,
447634,,,,,,
447652,,,,,,
447661,,,,,,
447670,,,,,,
447689,44725614,37753782,45930914,176810896,54531383,71058797
447698,,,,,,
447704,,,,,,
447713,,,,,,
447722,,,,,,
447731,,,,,,
447759,,,,,,
447768,,,,,,
447777,,,,,,
447795,,,,,,
447801,,,,,,
447810,,,,,,
447829,,,,,,
447838,,,,,,
447847,,,,,,
447856,,,,,,
447865,,,,,,
447874,,,,,,
447883,,,,,,
447892,,,,,,
447908,,,,,,
447917,,,,,,
447935,,,,,,
447953,,,,,,
447962,,,,,,
447971,,,,,,
447980,,,,,,
447999,,,,,,
448008,,,,,,
448017,,,,,,
448026,,,,,,
448035,,,,,,
448044,,,,,,
448053,,,,,,
448071,,,,,,
448080,,,,,,
448099,,,,,,
448105,,,,,,
448114,,,,,,
448123,,,,,,
448141,,,,,,
448150,,,,,,
448196,,,,,,
448202,,,,,,
448211,,,,,,
448220,,,,,,
448239,,,,,,
448248,,,10102734,,,29065836
448257,,,,,,
448266,,,,,,
448275,,,,,,
448284,,,,,,
448309,,,,,,
448336,143989,64463,2442546,235123,1215628,2500598
448345,,,,,,
448354,,,,,,
448363,,,,,,
448372,,,,,,
448381,,,,,,
448406,,,,,,
448415,,,,,,
448424,,,,,,
448433,,,,,,
448442,,,,,,
448451,,,,,,
448460,,,,,,
448479,,,,,,
448488,,,,,,
448497,,,,,,
448503,,,,,,
448512,,,,,,
448521,,,,,,
448530,,,,,,
448549,,,,,,
448558,,,,,,
448567,,,,,,
448576,,,,,,
448585,,,,,,
448594,,,32892482,,,30516227
448600,,,,,,
448619,,,,,,
448628,,,,,,
448637,119237918,76589350,10877119,129664160,90890176,12136223
448646,,,,,,
448655,,,,,,
448664,,,,,,
448673,,,,,,
448691,,,,,,
448707,,,,,,
448716,,,,,,
448734,,,,,,
448752,,,,,,
448761,,,,,,
448770,,,,,,
448789,,,,,,
448798,,,,,,
448804,,,,,,
448822,,,,,,
448831,,,,,,
448840,4887724,83610320,52409645,8006023,85908907,58668396
448859,,,,,,
448877,,,,,,
448895,,,,,,
448965,,,,,,
448974,,,,,,
448983,,,,,,
449010,,,,,,
449038,,,,,,
449074,,,,,,
449083,,,,,,
449092,,,,,,
449117,,,,,,
449126,,,,,,
449135,,,,,,
449144,,,,,,
449153,,,,,,
449162,,,,,,
449171,,,,,,
449180,,,,,,
449199,,,,,,
449205,,,,,,
449214,,,,,,
449223,,,,,,
449232,,,,,,
449241,,,,,,
449250,,,,,,
449269,,,,,,
449278,,,,,,
449302,,,,,,
449311,,,,,,
449320,,,,,,
449339,,,,,,
449348,,,,,,
449357,,,1781753,,,1718412
449366,,,,,,
449375,,,,,,
449384,,,,,,
449393,,,,,,
449418,,,,,,
449436,,,,,,
449445,,,,,,
449454,,,,,,
449463,,,,,,
449472,,,,,,
449481,,,,,,
449490,,,,,,
449506,,,,,,
449515,,,,,,
449524,,,,,,
449533,,,,,,
449551,,,,,,
449579,,,,,,
449597,,,,,,
449603,,,,,,
449612,,,,,,
449658,,,,,,
449667,,,,,,
449676,,,,,,
449685,,,,,,
449694,,,,,,
449700,,,,,,
449719,,,,,,
449728,,,,,,
449746,,,,,,
449755,,,,,,
449764,,,,,,
449773,,,,,,
449782,,,,,,
449791,,,,,,
449807,,,,,,
449816,,,3800128,,,3691507
449825,,,,,,
449852,,,,,,
449861,,,,,,
449870,,,,,,
449889,,,,,,
449898,,,,,,
449904,,,,,,
449913,,,,,,
449922,,,,,,
449931,,,,,,
449940,,,,,,
449959,,,,,,
449968,,,,,,
449977,,,,,,
449986,,,,,,
449995,,,,,,
450003,,,,,,
450012,,,,,,
450021,,,,,,
450049,,,,,,
450058,,,,,,
450067,,,,,,
450076,,,,,,
450085,,,,,,
450094,,,,,,
450119,,,,,,
450128,,,,,,
450146,,,,,,
450155,,,,,,
450173,,,,,,
450182,,,,,,
450191,,,,,,
450207,,,,,,
450216,,,,,,
450225,,,,,,
450234,,,,,,
450243,,,,,,
450252,,,,,,
450261,,,,,,
450270,,,,,,
450289,,,,,,
450298,,,,,,
450304,,,,,,
450377,,,,,,
450386,,,,,,
450395,,,,,,
450401,,,,,,
450429,,,,,,
450438,,,,,,
450447,,,,,,
450456,,,,,,
450465,,,,,,
450474,,,,,,
450483,,,,,,
450492,,,,,,
450508,,,,,,
450517,,,,,,
450526,,,,,,
450535,,,,,,
450544,,,,,,
450553,,,,,,
450562,,,,,,
450571,,,,,,
450580,,,,,,
450599,,,,,,
450605,,,,,,
450614,,,,,,
450623,,,,,,
450632,,,,,,
450641,,,,,,
450650,,,,,,
450669,,,,,,
450678,,,,,,
450696,,,,,,
450702,,,,,,
450720,,,,,,
450739,,,,,,
450757,,,,,,
450766,,,,,,
450775,,,,,,
450784,,,,,,
450793,,,,,,
450809,,,,,,
450818,,,,,,
450827,,,,,,
450836,,,,,,
450845,,,,,,
450854,,,,,,
450863,,,,,,
450872,,,,,,
450881,,,,,,
450933,,,,,,
450942,,,,,,
450951,,,,,,
450960,,,,,,
450979,,,,,,
450988,,,,,,
450997,,,,,,
451006,,,,,,
451015,,,,,,
451024,,,,,,
451033,,,,,,
451042,,,,,,
451051,,,,,,
451060,,,,,,
451079,,,,,,
451088,,,,,,
451097,,,,,,
451103,,,,,,
451112,,,,,,
451121,,,,,,
451130,,,,,,
451149,,,,,,
451158,,,,,,
451167,,,,,,
451194,,,,,,
451200,,,,,,
451219,,,,,,
451228,,,,,,
451237,,,,,,
451246,,,,,,
451255,,,,,,
451264,,,,,,
451282,,,,,,
451291,,,,,,
451307,,,,,,
451316,,,,,,
451325,,,484888,,,454160
451334,,,,,,
451343,,,,,,
451352,,,,,,
451361,,,,,,
451370,,,,,,
451389,,,,,,
451398,,,,,,
451404,,,,,,
451413,,,,,,
451422,,,,,,
451431,,,,,,
451440,,,,,,
451459,,,1632511,,,1102126
451468,,,,,,
451477,,,,,,
451486,,,,,,
451495,,,,,,
451501,,,,,,
451510,,,,,,
451529,,,,,,
451538,,,,,,
451547,,,,,,
451556,,,,,,
451565,,,,,,
451574,,,,,,
451583,,,3519387,,,3798408
451592,,,,,,
451608,,,,,,
451617,,,,,,
451626,,,,,,
451635,,,,,,
451644,,,,,,
451653,,,,,,
451662,,,,,,
451671,2130983,44708900,24485701,2262390,45886918,26041989
451680,2239162,75138383,30930050,2861742,99955590,52848860
451699,,,,,,
451705,,,,,,
451714,,,,,,
451741,,,,,,
451750,,,,,,
451769,,,,,,
451778,,,,,,
451796,,,,,,
451802,,,,,,
451811,,,,,,
451820,,,,,,
451848,,,,,,
451857,,,,,,
451866,,,,,,
451875,,,,,,
451884,,,,,,
451893,,,,,,
451909,,,,,,
451918,,,,,,
451936,,,,,,
451945,,,,,,
451954,,,,,,
451963,,,,,,
451972,,,,,,
451981,,,,,,
451990,,,,,,
452009,,,,,,
452018,,,,,,
452027,,,,,,
452036,,,,,,
452045,,,,,,
452054,,,,,,
452063,,,,,,
452072,,,,,,
452081,,,,,,
452090,,,,,,
452106,,,1009520,,,1028040
452115,,,,,,
452124,,,,,,
452133,,,,,,
452203,,,,,,
452212,,,,,,
452230,,,,,,
452258,,,,,,
452373,,,,,,
452522,,,,,,
452540,,,,,,
452692,,,,,,
452771,,,,,,
452780,,,,,,
452841,,,,,,
452948,,,,,,
452957,,,,,,
452984,,,,,,
453075,,,,,,
453109,,,,,,
453127,,,,,,
453163,,,,,,
453215,,,,,,
453297,,,,,,
453349,,,,,,
453455,,,,,,
453464,,,,,,
453473,,,,,,
453482,,,,,,
453507,,,,,,
453516,,,,,,
453552,,,,,,
453570,,,,,,
453747,,,,,,
453756,,,,,,
453792,,,,,,
453817,,,,,,
453923,,,,,,
454032,,,,,,
454078,,,,,,
454175,,,,,,
454184,,,,,,
454209,,,,,,
454218,,,,,,
454227,,,,,,
454236,,,,,,
454245,,,,,,
454263,,,,,,
454281,,,,,,
454290,,,,,,
454306,,,,,,
454315,,,,,,
454324,,,,,,
454333,,,,,,
454342,,,,,,
454351,,,,,,
454360,,,,,,
454379,,,,,,
454388,,,,,,
454397,,,,,,
454403,,,,,,
454412,,,,,,
454421,,,,,,
454430,,,,,,
454449,,,,,,
454458,,,,,,
454467,,,,,,
454476,,,,,,
454485,,,,,,
454494,,,,,,
454500,,,,,,
454519,,,,,,
454528,,,,,,
454537,,,,,,
454546,,,,,,
454555,,,,,,
454564,,,,,,
454573,,,,,,
454582,,,,,,
454591,,,,,,
454607,,,,,,
454616,,,,,,
454625,,,,,,
454634,,,,,,
454652,,,,,,
454689,,,,,,
454698,,,,,,
454704,,,,,,
454713,,,,,,
454722,,,,,,
454731,,,,,,
454740,,,,,,
454759,,,,,,
454768,,,,,,
454777,,,,,,
454786,,,,,,
454795,,,,,,
454801,,,,,,
454810,,,,,,
454829,,,,,,
454838,,,,,,
454847,,,,,,
454856,,,,,,
454865,,,,,,
454874,,,,,,
454883,,,,,,
454892,,,,,,
454908,,,,,,
454917,,,,,,
454926,,,,,,
454935,,,,,,
454944,,,,,,
454953,,,,,,
454962,,,,,,
454971,,,,,,
454980,,,,,,
454999,,,,,,
455008,,,,,,
455017,,,,,,
455026,,,,,,
455035,,,,,,
455053,,,,,,
455062,,,,,,
455071,,,,,,
455080,,,,,,
455099,,,,,,
455105,,,,,,
455114,5229213,43591020,58192121,5398275,56591455,46680988
455141,,,,,,
455169,,,,,,
455178,,,,,,
455187,,,,,,
455196,,,,,,
455202,,,,,,
455211,,,,,,
455220,,,,,,
455239,,,,,,
455248,,,,,,
455257,,,,,,
455275,,,,,,
455284,,,,,,
455293,,,,,,
455309,,,,,,
455318,,,,,,
455327,,,,,,
455336,,,,,,
455345,,,,,,
455354,,,,,,
455363,,,,,,
455372,,,,,,
455381,,,,,,
455390,,,,,,
455406,,,,,,
455415,,,,,,
455424,,,,,,
455433,,,,,,
455460,,,,,,
455479,,,,,,
455488,,,,,,
455497,,,,,,
455503,,,,,,
455512,39106346,16383009,14080169,48105957,16027585,12051809
455530,,,,,,
455549,,,,,,
455558,,,,,,
455567,,,,,,
455585,,,,,,
455600,,,,,,
455619,,,,,,
455628,,,,,,
455646,,,,,,
455655,,,,,,
455664,,,,,,
455673,,,,,,
455682,,,,,,
455707,,,,,,
455716,,,,,,
455725,,,,,,
455734,,,,,,
455743,,,,,,
455752,,,,,,
455761,,,,,,
455770,,,,,,
455789,,,,,,
455798,,,,,,
455804,,,,,,
455813,,,,,,
455822,,,,,,
455831,,,,,,
455840,,,,,,
455859,,,,,,
455868,,,,,,
455877,,,,,,
455886,,,,,,
455895,,,,,,
455901,,,,,,
455910,,,,,,
455929,,,,,,
455938,,,,,,
455947,,,,,,
455956,,,,,,
455965,,,,,,
455974,,,,,,
455983,,,,,,
455992,,,,,,
456001,,,,,,
456010,,,,,,
456029,,,,,,
456038,,,,,,
456056,,,,,,
456065,,,,,,
456074,,,,,,
456092,,,,,,
456117,,,,,,
456126,,,,,,
456135,,,,,,
456144,,,,,,
456153,,,,,,
456171,,,,,,
456180,,,,,,
456205,,,,,,
456214,,,,,,
456250,,,,,,
456278,,,,,,
456287,,,,,,
456296,,,,,,
456302,,,,,,
456311,,,,,,
456320,,,,,,
456339,,,,,,
456348,,,,,,
456357,,,,,,
456366,,,,,,
456375,,,,,,
456384,,,,,,
456393,,,,,,
456409,,,,,,
456418,,,,,,
456427,,,,,,
456436,,,,,,
456445,,,,,,
456454,,,,,,
456481,,,,,,
456490,,,,,,
456506,,,,,,
456515,,,,,,
456542,,,,,,
456551,,,,,,
456560,,,,,,
456588,,,,,,
456597,,,,,,
456612,,,,,,
456621,,,,,,
456630,,,,,,
456667,,,,,,
456719,,,,,,
456728,,,,,,
456737,,,,,,
456746,,,,,,
456755,,,,,,
456764,,,,,,
456773,,,,,,
456782,,,,,,
456791,,,,,,
456807,,,,,,
456816,,,,,,
456825,,,,,,
456834,,,,,,
456852,,,,,,
456861,,,,,,
456870,,,,,,
456889,,,,,,
456898,,,,,,
456904,,,,,,
456913,,,,,,
456922,,,,,,
456931,,,,,,
456940,,,,,,
456959,,,,,,
456968,,,,,,
456977,,,,,,
456995,,,,,,
457004,,,,,,
457013,,,,,,
457022,,,,,,
457031,,,,,,
457068,,,,,,
457077,,,,,,
457086,,,,,,
457095,,,,,,
457101,,,,,,
457110,,,,,,
457129,,,,,,
457174,,,,,,
457183,,,,,,
457192,,,,,,
457208,,,,,,
457217,,,,,,
457226,,,,,,
457235,,,,,,
457244,,,,,,
457253,,,,,,
457262,,,,,,
457271,,,,,,
457280,,,,,,
457299,,,,,,
457305,,,,,,
457314,,,,,,
457323,,,,,,
457332,,,,,,
457341,,,,,,
457350,,,,,,
457378,,,1521005,,,1594968
457387,,,3810549,,,2933235
457396,,,,,,
457402,,,,,,
457411,,,,,,
457420,,,,,,
457439,,,,,,
457448,,,,,,
457457,,,,,,
457466,,,,,,
457475,,,,,,
457484,,,,,,
457493,,,,,,
457509,,,,,,
457527,,,,,,
457536,,,,,,
457545,,,,,,
457554,,,,,,
457563,,,,,,
457572,,,,,,
457581,,,,,,
457590,,,,,,
457606,,,,,,
457615,,,277799,,,
457624,,,351000,,,381416
457633,,,,,,
457642,,,,,,
457651,,,,,,
457660,,,,,,
457679,,,,,,
457688,,,,,,
457697,,,,,,
457703,,,,,,
457712,,,,,,
457721,,,,,,
457730,,,,,,
457749,,,,,,
457758,,,,,,
457767,,,,,,
457776,,,,,,
457785,,,,,,
457794,,,,,,
457800,,,,,,
457819,,,,,,
457828,,,,,,
457837,,,,,,
457846,,,,,,
457855,,,,,,
457864,,,,,,
457873,,,1388454,,,1528914
457882,,,,,,
457891,,,,,,
457907,,,423370,,,364650
457916,,,,,,
457925,,,,,,
457943,,,838369,,,1542633
457952,,,,,,
457961,,,,,,
457970,,,,,,
457989,,,309270,,,670102
457998,,,,,,
458007,,,,,,
458016,,,,,,
458025,,,,,,
458034,,,,,,
458043,,,,,,
458052,,,,,,
458061,,,,,,
458070,,,,,,
458089,,,,,,
458098,,,,,,
458104,,,,,,
458113,,,,,,
458122,,,,,,
458131,,,,,,
458140,,,,,,
458159,,,,,,
458168,,,,,,
458177,,,,,,
458186,,,,,,
458195,,,,,,
458210,,,,,,
458229,,,,,,
458238,,,,,,
458247,,,,,,
458256,,,,,,
458265,,,,,,
458274,,,,,,
458283,,,,,,
458292,,,,,,
458308,,,,,,
458317,,,,,,
458326,,,,,,
458335,,,,,,
458344,,,,,,
458353,,,,,,
458362,,,,,,
458371,,,,,,
458380,,,,,,
458399,,,,,,
458405,,,,,,
458414,,,,,,
458423,,,,,,
458432,,,,,,
458441,,,,,,
458469,,,,,,
458478,,,,,,
458487,,,,,,
458496,,,,,,
458502,,,,,,
458511,,,,,,
458520,,,,,,
458557,,,,,,
458593,,,,,,
458609,,,,,,
458618,,,,,,
458627,,,,,,
458636,,,,,,
458645,,,,,,
458654,,,,,,
458663,,,,,,
458672,,,,,,
458681,,,,,,
458690,,,,,,
458706,,,,,,
458715,,,,,,
458733,,,,,,
458742,,,,,,
458751,,,,,,
458760,,,,,,
458779,,,,,,
458797,,,,,,
458803,,,,,,
458812,,,,,,
458821,,,,,,
458830,,,,,,
458849,,,,,,
458858,,,,,,
458867,,,,,,
458885,,,,,,
458919,,,,,,
458937,,,,,,
458955,,,,,,
458964,,,,,,
458973,,,,,,
458982,,,,,,
458991,,,,,,
459000,,,,,,
459019,,,,,,
459028,,,,,,
459037,,,,,,
459046,,,,,,
459055,,,,,,
459064,,,,,,
459073,,,,,,
459091,,,,,,
459107,,,,,,
459116,,,,,,
459125,,,,,,
459134,,,,,,
459143,,,,,,
459152,,,,,,
459161,,,,,,
459170,,,,,,
459189,,,,,,
459198,,,,,,
459204,,,,,,
459213,,,,,,
459222,,,,,,
459231,,,,,,
459259,,,,,,
459268,,,,,,
459277,,,,,,
459286,,,,,,
459295,,,,,,
459301,,,,,,
459310,,,,,,
459329,,,596432,,,613565
459338,,,,,,
459347,,,,,,
459356,,,,,,
459365,,,,,,
459374,,,,,,
459392,,,,,,
459408,,,344378,,,473234
459417,,,,,,
459426,,,,,,
459435,,,,,,
459444,,,,,,
459453,,,,,,
459462,,,,,,
459471,,,,,,
459480,,,,,,
459499,,,,,,
459514,,,,,,
459523,,,,,,
459532,,,,,,
459541,,,,,,
459550,,,,,,
459569,,,,,,
459578,,,,,,
459587,,,,,,
459596,,,,,,
459602,,,,,,
459611,,,,,,
459620,,,,,,
459639,,,,,,
459648,,,,,,
459657,,,,,,
459666,,,,,,
459675,,,,,,
459684,,,,,,
459693,,,,,,
459709,,,,,,
459718,,,,,,
459727,,,,,,
459736,,,,,,
459745,,,,,,
459815,,,,,,
459824,,,,,,
459833,,,,,,
459842,,,,,,
459851,,,,,,
459860,,,,,,
459879,,,,,,
459888,,,,,,
459897,,,,,,
459903,,,,,,
459912,,,,,,
459921,,,,,,
459930,,,,,,
459958,,,,,,
459967,,,,,,
459976,,,,,,
459985,,,,,,
459994,,,,,,
460002,,,,,,
460011,,,,,,
460020,,,,,,
460039,,,,,,
460048,,,,,,
460057,,,,,,
460066,,,,,,
460075,,,,,,
460093,,,,,,
460109,,,,,,
460118,,,,,,
460127,,,,,,
460136,,,,,,
460145,,,,,,
460172,,,,,,
460181,,,,,,
460190,,,,,,
460206,,,,,,
460215,,,,,,
460330,,,,,,
460349,,,,,,
460358,,,,,,
460367,,,,,,
460385,,,,,,
460394,,,,300845170,216986120,274898974
460446,,,,,,
460455,,,,,,
460464,,,,300845170,216986120,274898974
460473,,,,,,
460482,,,,,,
460491,,,,,,
460507,,,,,,
460516,,,,,,
460525,,,,,,
460534,,,,,,
460552,,,,,,
460561,,,,,,
460570,,,,,,
460589,,,,,,
460598,,,,,,
460604,,,896990,,,1013817
460613,,,,,,
460622,,,,,,
460631,,,,,,
460640,,,,,,
460659,,,,,,
460668,,,,,,
460677,,,,,,
460686,,,,,,
460695,,,,,,
460701,,,,,,
460710,,,,,,
460729,,,,,,
460738,,,,,,
460747,,,,,,
460756,,,,,,
460765,,,,,,
460774,,,,,,
460783,,,,,,
460808,,,,,,316090
460817,,,,,,
460826,,,,,,
460835,,,,,,
460844,,,,,,
460853,,,,,,
460862,,,,,,
460871,,,,,,
460899,,,,,,
460905,,,,,,
460914,,,,,,
460923,,,,,,
460932,,,,,,
460941,,,,,,
460950,,,,,,
460969,,,,,,
460978,,,,,,
460987,,,,,,
460996,,,,,,
461005,,,,,,
461014,,,,,,
461023,,,,,,
461032,,,,,,
461041,,,,,,
461050,,,,,,
461069,,,,,,
461087,,,,,,1327304
461102,,,,,,
461111,,,,,,
461120,,,,,,
461139,,,,,,
461148,,,,,,
461157,,,,,,
461166,,,,,,
461175,,,,,,
461184,,,,,,
461193,,,,,,
461209,,,,,,
461218,,,,,,
461227,,,,,,
461236,,,,,,
461245,,,,,,310634
461254,,,,,,
461263,,,,,,
461272,,,,,,
461281,,,,,,
461290,,,,,,
461306,,,,,,3366734
461315,,,,355852,0,1697440
461324,,,,,,
461333,,,,,,
461342,,,,,,
461351,,,,,,
461360,,,,,,
461379,,,,,,
461388,,,,,,
461397,,,,,,
461403,,,,,,
461412,,,,,,
461421,,,,,,
461430,,,,,,
461449,,,,,,
461458,,,,,,
461467,,,,,,
461476,,,,,,
461485,,,,,,
461494,,,,,,
461500,,,,,,
461519,,,,,,
461528,,,,,,
461537,,,,,,
461546,,,,,,
461555,,,,,,
461564,,,,,,
461573,,,,,,
461582,,,,,,
461591,,,,,,
461607,,,,,,
461616,,,,,,
461625,,,,,,
461634,,,,,,4895624
461643,,,,,,
